Location,Date,Time,Latitude,Longitude,Altitude,YRMODAHRMI,Month,Hour,Season,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling
USAFA,20180718,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,13.81226,40.68474,18.36917,14,10,803.7,722
USAFA,20180718,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,13.06763,41.99394,6.31696,7,10,803.4,722
USAFA,20180718,1330,38.95,-104.83,1947,2.01807E+11,7,13,Summer,10.63843,49.10141,18.58988,7,10,803.1,722
USAFA,20180718,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,11.15723,49.05861,20.59343,6,10,803.1,722
USAFA,20180718,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,12.25586,45.80322,5.19115,7,10,802.8,722
USAFA,20180719,1030,38.95,-104.83,1947,2.01807E+11,7,10,Summer,16.04004,35.45044,11.2301,7,10,803.7,722
USAFA,20180719,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,13.50098,39.35287,17.5536,11,10,803.7,722
USAFA,20180719,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,10.92529,44.54689,18.34557,10,10,804,722
USAFA,20180719,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,9.375,49.67041,17.58264,0,10,802.8,722
USAFA,20180719,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,6.34766,60.04585,18.16533,0,10,802.3,722
USAFA,20180719,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,6.63452,57.37206,16.47908,11,10,802,722
USAFA,20180720,1000,38.95,-104.83,1947,2.01807E+11,7,10,Summer,18.98193,36.06728,10.95339,16,10,802.8,722
USAFA,20180720,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,12.8479,39.31511,15.71191,17,10,803.4,722
USAFA,20180720,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,9.34448,41.99898,15.89771,18,10,803.1,200
USAFA,20180720,1230,38.95,-104.83,1947,2.01807E+11,7,12,Summer,8.64868,45.10834,17.39343,16,10,802.8,220
USAFA,20180720,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,7.50122,47.06207,13.3898,14,10,802.8,160
USAFA,20180720,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,8.61206,41.30157,8.71836,14,10,802.8,170
USAFA,20180720,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,7.84302,49.04099,8.13916,7,10,802.6,160
USAFA,20180721,1000,38.95,-104.83,1947,2.01807E+11,7,10,Summer,18.67065,36.10504,13.12058,5,10,804,722
USAFA,20180721,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,15.03906,44.46129,16.97828,9,10,803.4,722
USAFA,20180721,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,11.4624,51.01234,18.58492,10,10,803.1,722
USAFA,20180721,1315,38.95,-104.83,1947,2.01807E+11,7,13,Summer,10.32715,54.14436,19.17436,14,10,802.8,722
USAFA,20180721,1330,38.95,-104.83,1947,2.01807E+11,7,13,Summer,9.53979,56.13586,17.54574,13,10,802.6,722
USAFA,20180721,1345,38.95,-104.83,1947,2.01807E+11,7,13,Summer,9.0332,58.71902,17.31489,14,10,802.6,722
USAFA,20180721,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,8.61206,60.62996,17.44258,14,10,802.3,722
USAFA,20180721,1445,38.95,-104.83,1947,2.01807E+11,7,14,Summer,13.23853,45.18387,6.1808,13,10,802.3,722
USAFA,20180721,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,12.29858,47.75696,6.75231,11,10,802.3,722
USAFA,20180721,1530,38.95,-104.83,1947,2.01807E+11,7,15,Summer,15.22217,41.94611,6.05928,20,10,802.3,722
USAFA,20180722,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,15.32593,43.2251,15.79085,10,10,804,722
USAFA,20180722,1130,38.95,-104.83,1947,2.01807E+11,7,11,Summer,14.2395,43.90991,17.95609,10,10,804,722
USAFA,20180722,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,16.11328,41.24367,4.4277,15,10,804.2,722
USAFA,20180722,1245,38.95,-104.83,1947,2.01807E+11,7,12,Summer,85.68115,29.627,6.45316,13,10,804.5,110
USAFA,20180722,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,79.14429,29.0303,18.9698,3,10,804.8,722
USAFA,20180722,1315,38.95,-104.83,1947,2.01807E+11,7,13,Summer,54.28467,32.95036,16.08996,0,10,804.8,722
USAFA,20180722,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,31.66504,44.52927,11.36998,0,10,804.5,722
USAFA,20180722,1445,38.95,-104.83,1947,2.01807E+11,7,14,Summer,18.32886,45.75287,12.17127,20,10,804,722
USAFA,20180722,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,16.05225,46.43013,6.47778,13,10,804.2,722
USAFA,20180723,1000,38.95,-104.83,1947,2.01807E+11,7,10,Summer,63.64746,28.35808,14.46416,8,10,808.4,722
USAFA,20180723,1030,38.95,-104.83,1947,2.01807E+11,7,10,Summer,59.40552,31.62857,15.44695,0,10,808.4,722
USAFA,20180723,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,41.65649,34.90662,9.98572,5,10,808.4,722
USAFA,20180723,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,30.71899,36.13022,8.63982,9,10,808.4,55
USAFA,20180723,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,31.98853,34.83864,6.44508,9,10,808.1,49
USAFA,20180723,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,33.65479,33.48915,8.50838,11,10,807.3,60
USAFA,20180724,1000,38.95,-104.83,1947,2.01807E+11,7,10,Summer,90.7959,25.76988,15.15483,10,10,807.8,722
USAFA,20180724,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,75.43945,29.72267,16.47487,11,10,808.1,722
USAFA,20180724,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,40.16724,36.08238,17.24393,9,10,807.8,722
USAFA,20180724,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,26.83716,43.18733,17.02942,11,10,807.3,722
USAFA,20180724,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,20.56885,52.23343,18.07182,14,10,807,722
USAFA,20180724,1430,38.95,-104.83,1947,2.01807E+11,7,14,Summer,31.51245,40.63438,3.34597,14,10,806.7,722
USAFA,20180724,1445,38.95,-104.83,1947,2.01807E+11,7,14,Summer,34.68628,38.04115,6.69603,10,10,806.7,722
USAFA,20180724,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,32.08618,38.77884,9.28462,13,10,807,130
USAFA,20180725,1030,38.95,-104.83,1947,2.01807E+11,7,10,Summer,38.75122,28.44872,11.11268,29,10,805.9,170
USAFA,20180725,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,33.79517,31.6185,16.3337,26,10,805.9,722
USAFA,20180725,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,26.88599,37.35886,20.5468,24,10,806.2,722
USAFA,20180725,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,23.51074,40.03769,18.26547,22,10,805.9,722
USAFA,20180725,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,18.86597,45.8284,17.89336,23,10,805.1,722
USAFA,20180725,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,18.2312,48.94531,17.24061,16,10,805.1,722
USAFA,20180725,1530,38.95,-104.83,1947,2.01807E+11,7,15,Summer,19.72656,45.18387,11.31913,16,10,804.8,722
USAFA,20180726,1000,38.95,-104.83,1947,2.01807E+11,7,10,Summer,88.3606,25.12535,13.93531,3,10,807,722
USAFA,20180726,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,59.88159,31.02684,15.65899,8,10,806.7,722
USAFA,20180726,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,32.67822,36.12015,14.15689,3,10,806.7,722
USAFA,20180726,1245,38.95,-104.83,1947,2.01807E+11,7,12,Summer,35.28442,38.13683,13.97412,13,10,806.5,190
USAFA,20180726,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,38.90381,35.49576,4.31373,11,10,806.5,722
USAFA,20180726,1315,38.95,-104.83,1947,2.01807E+11,7,13,Summer,41.38184,32.3008,4.14488,11,10,806.5,722
USAFA,20180726,1345,38.95,-104.83,1947,2.01807E+11,7,13,Summer,38.46436,34.17145,5.82343,8,10,806.2,140
USAFA,20180726,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,42.08374,32.21771,4.86521,6,10,806.2,722
USAFA,20180726,1415,38.95,-104.83,1947,2.01807E+11,7,14,Summer,33.05054,38.71841,20.10802,11,10,806.2,722
USAFA,20180726,1430,38.95,-104.83,1947,2.01807E+11,7,14,Summer,36.15112,34.91669,4.71258,15,10,806.2,722
USAFA,20180726,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,33.27026,40.6646,17.4224,14,10,805.6,722
USAFA,20180726,1515,38.95,-104.83,1947,2.01807E+11,7,15,Summer,25.56763,43.20496,9.51354,16,10,805.9,180
USAFA,20180726,1545,38.95,-104.83,1947,2.01807E+11,7,15,Summer,48.50464,29.74281,4.68576,9,10,805.6,722
USAFA,20180727,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,44.39087,30.91354,20.53425,10,10,805.6,100
USAFA,20180727,1130,38.95,-104.83,1947,2.01807E+11,7,11,Summer,35.69336,34.77318,17.84274,7,10,805.6,24
USAFA,20180727,1145,38.95,-104.83,1947,2.01807E+11,7,11,Summer,34.198,35.50835,17.05614,10,10,805.6,26
USAFA,20180727,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,24.73145,42.52014,18.40116,11,10,804.5,722
USAFA,20180727,1330,38.95,-104.83,1947,2.01807E+11,7,13,Summer,19.75708,46.42006,19.84651,14,10,804,722
USAFA,20180727,1345,38.95,-104.83,1947,2.01807E+11,7,13,Summer,18.81104,47.08221,4.47489,8,10,804,722
USAFA,20180727,1430,38.95,-104.83,1947,2.01807E+11,7,14,Summer,92.67578,27.09167,5.59418,11,9.1,804,50
USAFA,20180728,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,48.42529,32.91763,16.16308,7,10,804.5,722
USAFA,20180728,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,34.69238,35.51842,18.172,14,10,804.2,722
USAFA,20180728,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,26.44043,40.60669,18.39812,10,10,803.7,170
USAFA,20180728,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,31.20728,38.03612,5.91975,9,10,803.7,200
USAFA,20180728,1515,38.95,-104.83,1947,2.01807E+11,7,15,Summer,94.00635,20.02449,9.96341,16,10,805.9,85
USAFA,20180728,1530,38.95,-104.83,1947,2.01807E+11,7,15,Summer,91.17432,20.07233,6.06309,18,10,805.9,722
USAFA,20180729,1000,38.95,-104.83,1947,2.01807E+11,7,10,Summer,47.43652,26.39679,14.4044,10,10,805.1,722
USAFA,20180729,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,42.55371,30.90096,15.33339,15,10,804.8,722
USAFA,20180729,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,36.2854,33.53447,16.9485,13,10,804.5,722
USAFA,20180729,1215,38.95,-104.83,1947,2.01807E+11,7,12,Summer,38.62915,34.79836,16.85374,14,10,804.2,722
USAFA,20180729,1230,38.95,-104.83,1947,2.01807E+11,7,12,Summer,36.37085,36.06728,16.14843,14,10,804,722
USAFA,20180729,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,30.35278,38.10158,18.82848,14,10,804,722
USAFA,20180729,1315,38.95,-104.83,1947,2.01807E+11,7,13,Summer,26.28174,39.39568,19.45538,13,10,804,180
USAFA,20180729,1330,38.95,-104.83,1947,2.01807E+11,7,13,Summer,28.25928,38.06381,6.01245,13,10,804,26
USAFA,20180729,1430,38.95,-104.83,1947,2.01807E+11,7,14,Summer,93.99414,26.45973,10.04184,5,10,804.2,28
USAFA,20180729,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,91.17432,24.57146,4.47285,7,10,803.7,29
USAFA,20180729,1545,38.95,-104.83,1947,2.01807E+11,7,15,Summer,96.50879,22.02354,7.93455,0,10,804,722
USAFA,20180730,1115,38.95,-104.83,1947,2.01807E+11,7,11,Summer,37.58545,31.00922,16.50839,13,10,807.8,49
USAFA,20180730,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,33.80737,30.35461,20.56838,16,10,807.8,722
USAFA,20180730,1215,38.95,-104.83,1947,2.01807E+11,7,12,Summer,34.86938,30.38231,19.30286,9,10,807.8,43
USAFA,20180730,1245,38.95,-104.83,1947,2.01807E+11,7,12,Summer,27.21558,33.5244,5.81861,10,10,807.8,722
USAFA,20180730,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,30.27344,33.54958,15.6215,14,10,807.6,150
USAFA,20180730,1315,38.95,-104.83,1947,2.01807E+11,7,13,Summer,23.20557,34.88647,20.94198,13,10,807.6,722
USAFA,20180730,1400,38.95,-104.83,1947,2.01807E+11,7,14,Summer,16.61987,44.44618,12.38215,14,10,807.6,722
USAFA,20180730,1500,38.95,-104.83,1947,2.01807E+11,7,15,Summer,15.84473,43.18481,5.24863,9,10,807.6,722
USAFA,20180731,1000,38.95,-104.83,1947,2.01807E+11,7,10,Summer,40.96069,25.88066,15.251,3,10,806.7,722
USAFA,20180731,1100,38.95,-104.83,1947,2.01807E+11,7,11,Summer,31.72607,31.6185,17.02941,6,10,806.5,722
USAFA,20180731,1200,38.95,-104.83,1947,2.01807E+11,7,12,Summer,22.02148,37.49985,18.18603,6,10,805.9,722
USAFA,20180731,1300,38.95,-104.83,1947,2.01807E+11,7,13,Summer,11.33423,40.7074,18.32032,17,10,805.3,722
USAFA,20180801,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,32.83081,29.09576,13.69486,3,10,804.2,722
USAFA,20180801,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,23.66333,35.49828,11.61378,7,10,804,722
USAFA,20180801,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,19.97681,39.31007,16.98108,10,10,804,722
USAFA,20180801,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,16.6687,42.64351,12.03627,10,10,803.7,190
USAFA,20180801,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,10.89478,51.55365,17.43136,6,10,803.7,220
USAFA,20180801,1445,38.95,-104.83,1947,2.01808E+11,8,14,Summer,16.33911,43.83186,7.69823,3,10,803.4,160
USAFA,20180801,1545,38.95,-104.83,1947,2.01808E+11,8,15,Summer,86.93237,31.54297,16.20064,13,10,804.5,60
USAFA,20180802,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,41.36353,29.02275,13.24067,7,10,803.1,722
USAFA,20180802,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,28.31421,34.24446,14.71571,7,10,802.8,722
USAFA,20180802,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,20.27588,40.66711,13.6959,8,10,802.8,722
USAFA,20180802,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,17.81006,43.25531,17.00805,8,10,802.3,722
USAFA,20180802,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,17.43774,45.82085,8.43968,7,10,802.3,722
USAFA,20180802,1445,38.95,-104.83,1947,2.01808E+11,8,14,Summer,11.48071,56.07796,15.40599,11,10,802.3,722
USAFA,20180802,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,10.79712,56.76529,15.03974,6,10,802,722
USAFA,20180803,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,36.96899,25.858,4.46433,16,10,801.4,722
USAFA,20180803,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,27.41089,32.92519,16.48228,13,10,801.4,722
USAFA,20180803,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,21.76514,36.73195,7.65896,13,10,801.4,170
USAFA,20180803,1230,38.95,-104.83,1947,2.01808E+11,8,12,Summer,42.71851,31.63612,9.50468,5,10,801.4,90
USAFA,20180803,1245,38.95,-104.83,1947,2.01808E+11,8,12,Summer,33.12378,32.85217,10.74517,7,10,801.4,90
USAFA,20180803,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,28.73535,32.31339,6.41766,7,10,801.4,190
USAFA,20180803,1345,38.95,-104.83,1947,2.01808E+11,8,13,Summer,89.25171,20.6514,3.6558,11,7,802,70
USAFA,20180804,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,26.17798,31.62605,14.40828,11,10,801.7,722
USAFA,20180804,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,19.05518,36.14281,16.03715,8,10,802,722
USAFA,20180804,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,15.52124,42.54532,17.3783,14,10,801.4,722
USAFA,20180804,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,10.9436,47.01675,17.5914,13,10,801.2,722
USAFA,20180804,1315,38.95,-104.83,1947,2.01808E+11,8,13,Summer,9.97314,48.43422,18.69109,14,10,800.9,722
USAFA,20180804,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,9.29565,54.74609,15.2578,16,10,800.6,722
USAFA,20180804,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,24.53003,34.8185,4.13044,14,10,800.9,722
USAFA,20180805,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,45.07446,25.18578,3.76361,6,10,802.6,722
USAFA,20180805,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,41.25977,27.16972,12.2132,11,10,802.8,180
USAFA,20180805,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,23.25439,36.72943,17.63007,11,10,802,722
USAFA,20180805,1330,38.95,-104.83,1947,2.01808E+11,8,13,Summer,15.40527,46.43768,17.92975,13,10,801.4,722
USAFA,20180805,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,13.35449,52.18559,16.82782,11,10,801.2,722
USAFA,20180805,1415,38.95,-104.83,1947,2.01808E+11,8,14,Summer,13.78784,50.97206,19.44851,15,10,800.9,722
USAFA,20180805,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,17.93213,45.11337,9.31916,18,10,800.6,722
USAFA,20180806,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,39.7522,29.69749,13.56822,7,10,805.3,722
USAFA,20180806,1045,38.95,-104.83,1947,2.01808E+11,8,10,Summer,35.99854,32.27058,7.52127,7,10,805.3,38
USAFA,20180806,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,31.15234,34.78325,13.99674,6,10,805.1,38
USAFA,20180806,1115,38.95,-104.83,1947,2.01808E+11,8,11,Summer,31.43921,34.76562,16.19048,5,10,805.1,722
USAFA,20180806,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,24.81689,40.07797,17.22843,3,10,804.5,722
USAFA,20180806,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,28.75366,36.85532,4.65188,5,10,803.7,722
USAFA,20180806,1315,38.95,-104.83,1947,2.01808E+11,8,13,Summer,30.08423,35.49576,8.69254,11,10,804,60
USAFA,20180806,1445,38.95,-104.83,1947,2.01808E+11,8,14,Summer,91.87622,24.59663,21.45686,15,10,804.2,41
USAFA,20180806,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,76.66626,24.58405,8.17549,10,10,804.2,722
USAFA,20180807,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,64.88647,24.5639,14.02625,0,10,804.8,722
USAFA,20180807,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,68.01147,30.26649,15.0076,8,10,804.5,722
USAFA,20180807,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,42.49268,34.14627,16.59553,13,10,804,722
USAFA,20180807,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,28.08838,39.27734,17.10303,10,10,803.4,722
USAFA,20180807,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,27.97852,38.04367,4.33871,15,10,802.8,722
USAFA,20180807,1415,38.95,-104.83,1947,2.01808E+11,8,14,Summer,26.54419,38.11165,11.65588,15,10,802.8,42
USAFA,20180807,1445,38.95,-104.83,1947,2.01808E+11,8,14,Summer,33.19092,35.45799,5.76049,13,10,802.8,44
USAFA,20180807,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,36.30981,32.26555,4.0818,15,10,802.6,44
USAFA,20180808,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,64.77051,23.81615,4.4269,5,10,805.9,15
USAFA,20180808,1030,38.95,-104.83,1947,2.01808E+11,8,10,Summer,61.90186,24.58153,8.8441,8,10,806.2,55
USAFA,20180808,1045,38.95,-104.83,1947,2.01808E+11,8,10,Summer,63.33008,25.2462,4.56442,26,10,806.5,28
USAFA,20180808,1145,38.95,-104.83,1947,2.01808E+11,8,11,Summer,60.46143,21.29845,5.66995,0,10,807.6,26
USAFA,20180808,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,57.25708,21.99333,7.74571,7,10,807.3,29
USAFA,20180808,1215,38.95,-104.83,1947,2.01808E+11,8,12,Summer,52.6001,23.81866,7.65364,6,10,807.3,36
USAFA,20180808,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,36.12671,31.55556,16.7146,5,10,806.5,722
USAFA,20180808,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,15.84473,48.31085,17.01899,6,10,805.6,722
USAFA,20180808,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,14.08081,52.84271,12.21358,0,10,805.1,722
USAFA,20180809,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,31.70166,33.63266,15.74009,7,10,806.2,722
USAFA,20180809,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,23.13843,38.7159,16.96188,3,10,806.2,722
USAFA,20180809,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,17.32178,42.58812,17.40413,11,10,805.9,722
USAFA,20180809,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,13.42163,53.57788,17.28907,7,10,805.6,722
USAFA,20180809,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,12.56714,54.11919,18.50846,8,10,805.6,722
USAFA,20180810,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,34.82666,29.7554,13.9144,8,10,807.3,722
USAFA,20180810,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,25.40283,35.42526,9.8231,18,10,807.3,722
USAFA,20180810,1145,38.95,-104.83,1947,2.01808E+11,8,11,Summer,29.64478,35.44792,16.64561,15,10,807.6,722
USAFA,20180810,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,28.44238,36.05469,17.3452,15,10,807.3,722
USAFA,20180810,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,22.25952,40.64445,17.52472,8,10,807,722
USAFA,20180810,1315,38.95,-104.83,1947,2.01808E+11,8,13,Summer,20.05005,43.16719,16.6556,13,10,807,722
USAFA,20180810,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,13.75732,50.35522,16.93929,14,10,806.5,722
USAFA,20180810,1415,38.95,-104.83,1947,2.01808E+11,8,14,Summer,13.48877,52.93335,16.44519,13,10,806.5,722
USAFA,20180810,1430,38.95,-104.83,1947,2.01808E+11,8,14,Summer,12.17041,54.1217,16.22057,13,10,806.2,722
USAFA,20180810,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,11.59668,57.41989,15.29802,11,10,806.2,722
USAFA,20180811,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,32.34253,28.47893,14.82574,11,10,807.3,722
USAFA,20180811,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,25.95825,33.58231,16.19992,13,10,807,722
USAFA,20180811,1115,38.95,-104.83,1947,2.01808E+11,8,11,Summer,25.39673,34.17648,16.31576,13,10,807,722
USAFA,20180811,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,19.82422,37.50237,17.57554,14,10,806.5,722
USAFA,20180811,1215,38.95,-104.83,1947,2.01808E+11,8,12,Summer,21.0144,37.40417,17.06078,13,10,806.5,722
USAFA,20180811,1230,38.95,-104.83,1947,2.01808E+11,8,12,Summer,19.70825,39.35287,17.44082,13,10,806.5,722
USAFA,20180811,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,16.68701,41.91841,17.43801,13,10,806.2,722
USAFA,20180811,1315,38.95,-104.83,1947,2.01808E+11,8,13,Summer,14.0625,44.58214,17.05729,14,10,805.9,722
USAFA,20180811,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,11.40747,50.9066,17.41694,16,10,805.6,722
USAFA,20180811,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,9.7168,55.51651,15.88178,15,10,805.1,722
USAFA,20180812,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,37.45728,27.07153,13.82644,13,10,804.5,722
USAFA,20180812,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,30.43823,32.21771,15.50395,14,10,804.5,722
USAFA,20180812,1145,38.95,-104.83,1947,2.01808E+11,8,11,Summer,26.42212,36.09245,16.34775,15,10,804.2,722
USAFA,20180812,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,23.57788,36.74957,16.84429,14,10,804.2,722
USAFA,20180812,1215,38.95,-104.83,1947,2.01808E+11,8,12,Summer,24.74365,36.7823,16.69393,14,10,804,722
USAFA,20180812,1230,38.95,-104.83,1947,2.01808E+11,8,12,Summer,22.27783,37.4369,16.9941,15,10,804,722
USAFA,20180812,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,18.89038,41.29654,16.56015,13,10,803.7,722
USAFA,20180812,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,13.10425,50.97206,16.5301,13,10,803.4,722
USAFA,20180812,1415,38.95,-104.83,1947,2.01808E+11,8,14,Summer,11.40747,52.86537,16.49299,15,10,803.1,722
USAFA,20180812,1445,38.95,-104.83,1947,2.01808E+11,8,14,Summer,10.68726,54.88708,15.84562,13,10,802.8,722
USAFA,20180812,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,10.72388,56.08551,15.17014,14,10,802.8,722
USAFA,20180813,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,27.4292,29.09576,13.10814,7,10,800.3,722
USAFA,20180813,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,17.29736,39.33777,16.35673,7,10,800.3,722
USAFA,20180813,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,12.95776,45.16121,16.79992,7,10,800.3,722
USAFA,20180813,1400,38.95,-104.83,1947,2.01808E+11,8,14,Summer,8.96606,54.80652,16.38588,11,10,800.1,722
USAFA,20180813,1415,38.95,-104.83,1947,2.01808E+11,8,14,Summer,8.63647,56.70486,16.1434,6,10,800.1,722
USAFA,20180813,1500,38.95,-104.83,1947,2.01808E+11,8,15,Summer,9.42383,58.03925,14.86308,3,10,799.8,722
USAFA,20180814,1000,38.95,-104.83,1947,2.01808E+11,8,10,Summer,34.19189,28.33794,12.36409,8,10,802.8,722
USAFA,20180814,1100,38.95,-104.83,1947,2.01808E+11,8,11,Summer,27.36816,33.50677,15.41874,0,10,802.8,722
USAFA,20180814,1200,38.95,-104.83,1947,2.01808E+11,8,12,Summer,19.70825,39.37302,15.98975,7,10,802.6,722
USAFA,20180814,1300,38.95,-104.83,1947,2.01808E+11,8,13,Summer,17.07764,44.55696,16.38087,7,10,801.7,722
